u_id,u_name,v_id,v_name,type
1070,"Becker, Mrs. Allen Oliver (Nellie E Baumgardner)",1218,"Becker, Miss. Ruth Elizabeth",DAUGHTER
1070,"Becker, Mrs. Allen Oliver (Nellie E Baumgardner)",619,"Becker, Miss. Marion Louise",DAUGHTER
1070,"Becker, Mrs. Allen Oliver (Nellie E Baumgardner)",184,"Becker, Master. Richard F",SON
249,"Beckwith, Mr. Richard Leonard",872,"Beckwith, Mrs. Richard Leonard (Sallie Monypeny)",WIFE
249,"Beckwith, Mr. Richard Leonard",137,"Newsom, Miss. Helen Monypeny",STEPDAUGHTER
872,"Beckwith, Mrs. Richard Leonard (Sallie Monypeny)",249,"Beckwith, Mr. Richard Leonard",HUSBAND
872,"Beckwith, Mrs. Richard Leonard (Sallie Monypeny)",137,"Newsom, Miss. Helen Monypeny",DAUGHTER
1150,"Bentham, Miss. Lilian W",1230,"Denbury, Mr. Herbert",CONNECTED
1150,"Bentham, Miss. Lilian W",923,"Jefferys, Mr. Clifford Thomas",CONNECTED
1150,"Bentham, Miss. Lilian W",57,"Rugg, Miss. Emily",CONNECTED
1150,"Bentham, Miss. Lilian W",583,"Downton, Mr. William James",GODFATHER
1150,"Bentham, Miss. Lilian W",727,"Renouf, Mrs. Peter Henry (Lillian Jefferys)",CONNECTED
1150,"Bentham, Miss. Lilian W",477,"Renouf, Mr. Peter Henry",CONNECTED
1150,"Bentham, Miss. Lilian W",1211,"Jefferys, Mr. Ernest Wilfred",CONNECTED
1150,"Bentham, Miss. Lilian W",398,"McKane, Mr. Peter David",CONNECTED
381,"Bidois, Miss. Rosalie",701,"Astor, Mrs. John Jacob (Madeleine Talmadge Force)",EMPLOYER
381,"Bidois, Miss. Rosalie",1094,"Astor, Col. John Jacob",EMPLOYER
381,"Bidois, Miss. Rosalie",558,"Robbins, Mr. Victor",CONNECTED
381,"Bidois, Miss. Rosalie",717,"Endres, Miss. Caroline Louise",CONNECTED
75,"Bing, Mr. Lee",931,"Hee, Mr. Ling",CONNECTED
75,"Bing, Mr. Lee",170,"Ling, Mr. Lee",CONNECTED
75,"Bing, Mr. Lee",644,"Foo, Mr. Choong",CONNECTED
75,"Bing, Mr. Lee",839,"Chip, Mr. Chang",CONNECTED
75,"Bing, Mr. Lee",827,"Lam, Mr. Len",CONNECTED
75,"Bing, Mr. Lee",693,"Lam, Mr. Ali",CONNECTED
75,"Bing, Mr. Lee",510,"Lang, Mr. Fang",CONNECTED
1048,"Bird, Miss. Ellen",1006,"Straus, Mrs. Isidor (Rosalie Ida Blun)",EMPLOYER
1048,"Bird, Miss. Ellen",973,"Straus, Mr. Isidor",EMPLOYER
1048,"Bird, Miss. Ellen",528,"Farthing, Mr. John",CONNECTED
409,"Birkeland, Mr. Hans Martin Monsen",108,"Moss, Mr. Albert Johan",CONNECTED
409,"Birkeland, Mr. Hans Martin Monsen",668,"Rommetvedt, Mr. Knud Paust",CONNECTED
485,"Bishop, Mr. Dickinson H",292,"Bishop, Mrs. Dickinson H (Helen Walton)",WIFE
292,"Bishop, Mrs. Dickinson H (Helen Walton)",485,"Bishop, Mr. Dickinson H",HUSBAND
270,"Bissette, Miss. Amelia",326,"Young, Miss. Marie Grice",CONNECTED
270,"Bissette, Miss. Amelia",374,"Ringhini, Mr. Sante",CONNECTED
270,"Bissette, Miss. Amelia",1206,"White, Mrs. John Stuart (Ella Holmes)",CONNECTED
431,"Bjornstrom-Steffansson, Mr. Mauritz Hakan",56,"Woolner, Mr. Hugh",SAME_CABIN
340,"Blackwell, Mr. Stephen Weart",868,"Roebling, Mr. Washington Augustus II",CONNECTED
1292,"Bonnell, Miss. Caroline",319,"Wick, Miss. Mary Natalie",CONNECTED
1292,"Bonnell, Miss. Caroline",857,"Wick, Mrs. George Dennick (Mary Hitchcock)",CONNECTED
1292,"Bonnell, Miss. Caroline",1109,"Wick, Mr. George Dennick",CONNECTED
1292,"Bonnell, Miss. Caroline",12,"Bonnell, Miss. Elizabeth",SISTER
12,"Bonnell, Miss. Elizabeth",1292,"Bonnell, Miss. Caroline",SISTER
972,"Boulos, Master. Akar",141,"Boulos, Mrs. Joseph (Sultana)",MOTHER
972,"Boulos, Master. Akar",853,"Boulos, Miss. Nourelain",SISTER
853,"Boulos, Miss. Nourelain",972,"Boulos, Master. Akar",BROTHER
853,"Boulos, Miss. Nourelain",141,"Boulos, Mrs. Joseph (Sultana)",MOTHER
141,"Boulos, Mrs. Joseph (Sultana)",853,"Boulos, Miss. Nourelain",DAUGHTER
141,"Boulos, Mrs. Joseph (Sultana)",972,"Boulos, Master. Akar",SON
189,"Bourke, Mr. John",658,"Bourke, Mrs. John (Catherine)",WIFE
658,"Bourke, Mrs. John (Catherine)",189,"Bourke, Mr. John",HUSBAND
1267,"Bowen, Miss. Grace Scott",951,"Chaudanson, Miss. Victorine",CONNECTED
1267,"Bowen, Miss. Grace Scott",956,"Ryerson, Master. John Borie",CONNECTED
1267,"Bowen, Miss. Grace Scott",743,"Ryerson, Miss. Susan Parker ""Suzette""",CONNECTED
1267,"Bowen, Miss. Grace Scott",1034,"Ryerson, Mr. Arthur Larned",EMPLOYER
1267,"Bowen, Miss. Grace Scott",916,"Ryerson, Mrs. Arthur Larned (Emily Maria Borie)",EMPLOYER
1267,"Bowen, Miss. Grace Scott",312,"Ryerson, Miss. Emily Borie",CONNECTED
625,"Bowen, Mr. David John ""Dai""",736,"Williams, Mr. Leslie",CONNECTED
357,"Bowerman, Miss. Elsie Edith",167,"Chibnall, Mrs. (Edith Martha Bowerman)",CONNECTED
990,"Braf, Miss. Elin Ester Maria",316,"Nilsson, Miss. Helmina Josefina",CONNECTED
478,"Braund, Mr. Lewis Richard",1,"Braund, Mr. Owen Harris",BROTHER
478,"Braund, Mr. Lewis Richard",743,"Ryerson, Miss. Susan Parker ""Suzette""",WEBBER
478,"Braund, Mr. Lewis Richard",228,"Lovell, Mr. John Hall (""Henry"")",COUSIN
478,"Braund, Mr. Lewis Richard",213,"Perkin, Mr. John Henry",COUSIN
478,"Braund, Mr. Lewis Richard",321,"Dennis, Mr. Samuel",COUSIN
1,"Braund, Mr. Owen Harris",1177,"Dennis, Mr. William",COUSIN
1,"Braund, Mr. Owen Harris",213,"Perkin, Mr. John Henry",COUSIN
1,"Braund, Mr. Owen Harris",228,"Lovell, Mr. John Hall (""Henry"")",COUSIN
1,"Braund, Mr. Owen Harris",321,"Dennis, Mr. Samuel",COUSIN
1,"Braund, Mr. Owen Harris",743,"Ryerson, Miss. Susan Parker ""Suzette""",WEBBER
1,"Braund, Mr. Owen Harris",478,"Braund, Mr. Lewis Richard",BROTHER
346,"Brown, Miss. Amelia ""Mildred""",1001,"Swane, Mr. George",CONNECTED
346,"Brown, Miss. Amelia ""Mildred""",67,"Nye, Mrs. (Elizabeth Ramell)",COMPANION
346,"Brown, Miss. Amelia ""Mildred""",1198,"Allison, Mr. Hudson Joshua Creighton",EMPLOYER
346,"Brown, Miss. Amelia ""Mildred""",517,"Lemore, Mrs. (Amelia Milley)",COMPANION
346,"Brown, Miss. Amelia ""Mildred""",499,"Allison, Mrs. Hudson J C (Bessie Waldo Daniels)",EMPLOYER
346,"Brown, Miss. Amelia ""Mildred""",1114,"Cook, Mrs. (Selena Rogers)",COMPANION
1067,"Brown, Miss. Edith Eileen",671,"Brown, Mrs. Thomas William Solomon (Elizabeth Catherine Ford)",MOTHER
1067,"Brown, Miss. Edith Eileen",685,"Brown, Mr. Thomas William Solomon",FATHER
685,"Brown, Mr. Thomas William Solomon",1067,"Brown, Miss. Edith Eileen",DAUGHTER
685,"Brown, Mr. Thomas William Solomon",671,"Brown, Mrs. Thomas William Solomon (Elizabeth Catherine Ford)",WIFE
1248,"Brown, Mrs. John Murray (Caroline Lane Lamson)",572,"Appleton, Mrs. Edward Dale (Charlotte Lamson)",SISTER
1248,"Brown, Mrs. John Murray (Caroline Lane Lamson)",969,"Cornell, Mrs. Robert Clifford (Malvina Helen Lamson)",SISTER
671,"Brown, Mrs. Thomas William Solomon (Elizabeth Catherine Ford)",1067,"Brown, Miss. Edith Eileen",DAUGHTER
671,"Brown, Mrs. Thomas William Solomon (Elizabeth Catherine Ford)",685,"Brown, Mr. Thomas William Solomon",HUSBAND
1167,"Bryhl, Miss. Dagmar Jenny Ingeborg ",1221,"Enander, Mr. Ingvar",COMPANION
1167,"Bryhl, Miss. Dagmar Jenny Ingeborg ",729,"Bryhl, Mr. Kurt Arnold Gottfrid",FATHER
729,"Bryhl, Mr. Kurt Arnold Gottfrid",1167,"Bryhl, Miss. Dagmar Jenny Ingeborg ",DAUGHTER
940,"Bucknell, Mrs. William Robert (Emma Eliza Ward)",219,"Bazzani, Miss. Albina",EMPLOYEE
144,"Burke, Mr. Jeremiah",655,"Hegarty, Miss. Hanora ""Nora""",COUSIN
338,"Burns, Miss. Elizabeth Margaret",320,"Spedden, Mrs. Frederic Oakley (Margaretta Corning Stone)",EMPLOYER
338,"Burns, Miss. Elizabeth Margaret",1134,"Spedden, Mr. Frederic Oakley",EMPLOYER
338,"Burns, Miss. Elizabeth Margaret",1263,"Wilson, Miss. Helen Alice",CONNECTED
338,"Burns, Miss. Elizabeth Margaret",1088,"Spedden, Master. Robert Douglas",CONNECTED
958,"Burns, Miss. Mary Delia",45,"Devaney, Miss. Margaret Delia",CONNECTED
958,"Burns, Miss. Mary Delia",1207,"Hagardon, Miss. Kate",CONNECTED
388,"Buss, Miss. Kate",1196,"McCarthy, Miss. Catherine Katie""""",CONNECTED
388,"Buss, Miss. Kate",777,"Tobin, Mr. Roger",CONNECTED
388,"Buss, Miss. Kate",681,"Peters, Miss. Katie",CONNECTED
929,"Cacic, Miss. Manda",472,"Cacic, Mr. Luka",FATHER
929,"Cacic, Miss. Manda",1202,"Cacic, Mr. Jego Grga",FATHER
929,"Cacic, Miss. Manda",535,"Cacic, Miss. Marija",SISTER
535,"Cacic, Miss. Marija",472,"Cacic, Mr. Luka",FATHER
535,"Cacic, Miss. Marija",1202,"Cacic, Mr. Jego Grga",FATHER
535,"Cacic, Miss. Marija",929,"Cacic, Miss. Manda",SISTER
1202,"Cacic, Mr. Jego Grga",929,"Cacic, Miss. Manda",DAUGHTER
1202,"Cacic, Mr. Jego Grga",472,"Cacic, Mr. Luka",CONNECTED
1202,"Cacic, Mr. Jego Grga",535,"Cacic, Miss. Marija",DAUGHTER
472,"Cacic, Mr. Luka",929,"Cacic, Miss. Manda",DAUGHTER
472,"Cacic, Mr. Luka",1202,"Cacic, Mr. Jego Grga",CONNECTED
472,"Cacic, Mr. Luka",535,"Cacic, Miss. Marija",DAUGHTER
271,"Cairns, Mr. Alexander",764,"Carter, Mrs. William Ernest (Lucile Polk)",EMPLOYER
271,"Cairns, Mr. Alexander",843,"Serepeca, Miss. Augusta",CONNECTED
708,"Calderhead, Mr. Edward Pennington",702,"Silverthorne, Mr. Spencer Victor",COMPANION
79,"Caldwell, Master. Alden Gates",969,"Cornell, Mrs. Robert Clifford (Malvina Helen Lamson)",MOTHER
79,"Caldwell, Master. Alden Gates",899,"Caldwell, Mr. Albert Francis",FATHER
899,"Caldwell, Mr. Albert Francis",969,"Cornell, Mrs. Robert Clifford (Malvina Helen Lamson)",WIFE
899,"Caldwell, Mr. Albert Francis",79,"Caldwell, Master. Alden Gates",SON
164,"Calic, Mr. Jovo",501,"Calic, Mr. Petar",CONNECTED
501,"Calic, Mr. Petar",164,"Calic, Mr. Jovo",CONNECTED
212,"Cameron, Miss. Clear Annie",1241,"Walcroft, Miss. Nellie",CONNECTED
467,"Campbell, Mr. William",1158,"Chisholm, Mr. Roderick Robert Crispin",CONNECTED
467,"Campbell, Mr. William",278,"Parkes, Mr. Francis ""Frank""",CONNECTED
467,"Campbell, Mr. William",675,"Watson, Mr. Ennis Hastings",CONNECTED
467,"Campbell, Mr. William",278,"Parkes, Mr. Francis ""Frank""",CONNECTED
467,"Campbell, Mr. William",24,"Sloper, Mr. William Thompson",CONNECTED
467,"Campbell, Mr. William",414,"Cunningham, Mr. Alfred Fleming",CONNECTED
467,"Campbell, Mr. William",807,"Andrews, Mr. Thomas Jr",CONNECTED
467,"Campbell, Mr. William",733,"Knight, Mr. Robert J",CONNECTED
467,"Campbell, Mr. William",482,"Frost, Mr. Anthony Wood ""Archie""",CONNECTED
467,"Campbell, Mr. William",414,"Cunningham, Mr. Alfred Fleming",CONNECTED
1258,"Caram, Mr. Joseph",579,"Caram, Mrs. Joseph (Maria Elias)",WIFE
579,"Caram, Mrs. Joseph (Maria Elias)",1258,"Caram, Mr. Joseph",HUSBAND
680,"Cardeza, Mr. Thomas Drake Martinez",259,"Ward, Miss. Anna",MAID
680,"Cardeza, Mr. Thomas Drake Martinez",1235,"Cardeza, Mrs. James Warburton Martinez (Charlotte Wardle Drake)",WIFE
680,"Cardeza, Mr. Thomas Drake Martinez",738,"Lesurer, Mr. Gustave J",VALET
680,"Cardeza, Mr. Thomas Drake Martinez",873,"Carlsson, Mr. Frans Olof",SAME_CABIN
1235,"Cardeza, Mrs. James Warburton Martinez (Charlotte Wardle Drake)",680,"Cardeza, Mr. Thomas Drake Martinez",HUSBAND
1235,"Cardeza, Mrs. James Warburton Martinez (Charlotte Wardle Drake)",738,"Lesurer, Mr. Gustave J",CONNECTED
1235,"Cardeza, Mrs. James Warburton Martinez (Charlotte Wardle Drake)",259,"Ward, Miss. Anna",MAID
1235,"Cardeza, Mrs. James Warburton Martinez (Charlotte Wardle Drake)",873,"Carlsson, Mr. Frans Olof",SAME_CABIN
873,"Carlsson, Mr. Frans Olof",680,"Cardeza, Mr. Thomas Drake Martinez",SAME_CABIN
873,"Carlsson, Mr. Frans Olof",1235,"Cardeza, Mrs. James Warburton Martinez (Charlotte Wardle Drake)",SAME_CABIN
84,"Carrau, Mr. Francisco M",1295,"Carrau, Mr. Jose Pedro",CONNECTED
1295,"Carrau, Mr. Jose Pedro",84,"Carrau, Mr. Francisco M",CONNECTED
803,"Carter, Master. William Thornton II",436,"Carter, Miss. Lucile Polk",SISTER
803,"Carter, Master. William Thornton II",764,"Carter, Mrs. William Ernest (Lucile Polk)",MOTHER
803,"Carter, Master. William Thornton II",391,"Carter, Mr. William Ernest",FATHER
436,"Carter, Miss. Lucile Polk",803,"Carter, Master. William Thornton II",BROTHER
436,"Carter, Miss. Lucile Polk",764,"Carter, Mrs. William Ernest (Lucile Polk)",MOTHER
436,"Carter, Miss. Lucile Polk",391,"Carter, Mr. William Ernest",FATHER
391,"Carter, Mr. William Ernest",436,"Carter, Miss. Lucile Polk",DAUGHTER
391,"Carter, Mr. William Ernest",970,"Aldworth, Mr. Charles Augustus",CHAUFFEUR
391,"Carter, Mr. William Ernest",803,"Carter, Master. William Thornton II",SON
391,"Carter, Mr. William Ernest",764,"Carter, Mrs. William Ernest (Lucile Polk)",WIFE
855,"Carter, Mrs. Ernest Courtenay (Lilian Hughes)",250,"Carter, Rev. Ernest Courtenay",CONNECTED
764,"Carter, Mrs. William Ernest (Lucile Polk)",970,"Aldworth, Mr. Charles Augustus",EMPLOYEE
764,"Carter, Mrs. William Ernest (Lucile Polk)",843,"Serepeca, Miss. Augusta",MAID
764,"Carter, Mrs. William Ernest (Lucile Polk)",391,"Carter, Mr. William Ernest",HUSBAND
764,"Carter, Mrs. William Ernest (Lucile Polk)",271,"Cairns, Mr. Alexander",EMPLOYEE
764,"Carter, Mrs. William Ernest (Lucile Polk)",803,"Carter, Master. William Thornton II",SON
764,"Carter, Mrs. William Ernest (Lucile Polk)",436,"Carter, Miss. Lucile Polk",DAUGHTER
250,"Carter, Rev. Ernest Courtenay",855,"Carter, Mrs. Ernest Courtenay (Lilian Hughes)",CONNECTED
1015,"Carver, Mr. Alfred John",180,"Leonard, Mr. Lionel",CONNECTED
1015,"Carver, Mr. Alfred John",1044,"Storey, Mr. Thomas",CONNECTED
1015,"Carver, Mr. Alfred John",303,"Johnson, Mr. William Cahoone Jr",CONNECTED
1015,"Carver, Mr. Alfred John",598,"Johnson, Mr. Alfred",CONNECTED
1015,"Carver, Mr. Alfred John",440,"Kvillner, Mr. Johan Henrik Johannesson",CONNECTED
742,"Cavendish, Mr. Tyrell William",291,"Barber, Miss. Ellen ""Nellie""",CONNECTED
742,"Cavendish, Mr. Tyrell William",988,"Cavendish, Mrs. Tyrell William (Julia Florence Siegel)",WIFE
988,"Cavendish, Mrs. Tyrell William (Julia Florence Siegel)",742,"Cavendish, Mr. Tyrell William",HUSBAND
988,"Cavendish, Mrs. Tyrell William (Julia Florence Siegel)",291,"Barber, Miss. Ellen ""Nellie""",CONNECTED
93,"Chaffee, Mr. Herbert Fuller",906,"Chaffee, Mrs. Herbert Fuller (Carrie Constance Toogood)",WIFE
906,"Chaffee, Mrs. Herbert Fuller (Carrie Constance Toogood)",93,"Chaffee, Mr. Herbert Fuller",HUSBAND
725,"Chambers, Mr. Norman Campbell",810,"Chambers, Mrs. Norman Campbell (Bertha Griggs)",WIFE
810,"Chambers, Mrs. Norman Campbell (Bertha Griggs)",725,"Chambers, Mr. Norman Campbell",HUSBAND
595,"Chapman, Mr. John Henry",1011,"Chapman, Mrs. John Henry (Sara Elizabeth Lawry)",WIFE
1011,"Chapman, Mrs. John Henry (Sara Elizabeth Lawry)",595,"Chapman, Mr. John Henry",HUSBAND
951,"Chaudanson, Miss. Victorine",1034,"Ryerson, Mr. Arthur Larned",EMPLOYER
951,"Chaudanson, Miss. Victorine",743,"Ryerson, Miss. Susan Parker ""Suzette""",CONNECTED
951,"Chaudanson, Miss. Victorine",916,"Ryerson, Mrs. Arthur Larned (Emily Maria Borie)",EMPLOYER
951,"Chaudanson, Miss. Victorine",1267,"Bowen, Miss. Grace Scott",CONNECTED
951,"Chaudanson, Miss. Victorine",312,"Ryerson, Miss. Emily Borie",CONNECTED
951,"Chaudanson, Miss. Victorine",956,"Ryerson, Master. John Borie",CONNECTED
258,"Cherry, Miss. Gladys",760,"Rothes, the Countess. of (Lucy Noel Martha Dyer-Edwards)",CONNECTED
258,"Cherry, Miss. Gladys",760,"Rothes, the Countess. of (Lucy Noel Martha Dyer-Edwards)",CONNECTED
258,"Cherry, Miss. Gladys",337,"Pears, Mr. Thomas Clinton",UNCLE
258,"Cherry, Miss. Gladys",505,"Maioni, Miss. Roberta",CONNECTED
167,"Chibnall, Mrs. (Edith Martha Bowerman)",357,"Bowerman, Miss. Elsie Edith",CONNECTED
839,"Chip, Mr. Chang",170,"Ling, Mr. Lee",CONNECTED
839,"Chip, Mr. Chang",693,"Lam, Mr. Ali",CONNECTED
839,"Chip, Mr. Chang",827,"Lam, Mr. Len",CONNECTED
839,"Chip, Mr. Chang",644,"Foo, Mr. Choong",CONNECTED
839,"Chip, Mr. Chang",931,"Hee, Mr. Ling",CONNECTED
839,"Chip, Mr. Chang",510,"Lang, Mr. Fang",CONNECTED
839,"Chip, Mr. Chang",75,"Bing, Mr. Lee",CONNECTED
1158,"Chisholm, Mr. Roderick Robert Crispin",467,"Campbell, Mr. William",CONNECTED
1158,"Chisholm, Mr. Roderick Robert Crispin",482,"Frost, Mr. Anthony Wood ""Archie""",CONNECTED
1158,"Chisholm, Mr. Roderick Robert Crispin",24,"Sloper, Mr. William Thompson",CONNECTED
1158,"Chisholm, Mr. Roderick Robert Crispin",675,"Watson, Mr. Ennis Hastings",CONNECTED
1158,"Chisholm, Mr. Roderick Robert Crispin",807,"Andrews, Mr. Thomas Jr",CONNECTED
1158,"Chisholm, Mr. Roderick Robert Crispin",414,"Cunningham, Mr. Alfred Fleming",CONNECTED
1158,"Chisholm, Mr. Roderick Robert Crispin",733,"Knight, Mr. Robert J",CONNECTED
1158,"Chisholm, Mr. Roderick Robert Crispin",278,"Parkes, Mr. Francis ""Frank""",CONNECTED
581,"Christy, Miss. Julie Rachel",1133,"Christy, Mrs. (Alice Frances)",MOTHER
581,"Christy, Miss. Julie Rachel",218,"Jacobsohn, Mr. Sidney Samuel",CONNECTED
581,"Christy, Miss. Julie Rachel",1133,"Christy, Mrs. (Alice Frances)",MOTHER
581,"Christy, Miss. Julie Rachel",601,"Jacobsohn, Mrs. Sidney Samuel (Amy Frances Christy)",CONNECTED
1133,"Christy, Mrs. (Alice Frances)",218,"Jacobsohn, Mr. Sidney Samuel",CONNECTED
1133,"Christy, Mrs. (Alice Frances)",581,"Christy, Miss. Julie Rachel",DAUGHTER
1133,"Christy, Mrs. (Alice Frances)",581,"Christy, Miss. Julie Rachel",DAUGHTER
1133,"Christy, Mrs. (Alice Frances)",601,"Jacobsohn, Mrs. Sidney Samuel (Amy Frances Christy)",CONNECTED
74,"Chronopoulos, Mr. Apostolos",1007,"Chronopoulos, Mr. Demetrios",BROTHER
1007,"Chronopoulos, Mr. Demetrios",74,"Chronopoulos, Mr. Apostolos",BROTHER
1144,"Clark, Mr. Walter Miller",1164,"Clark, Mrs. Walter Miller (Virginia McDowell)",WIFE
1164,"Clark, Mrs. Walter Miller (Virginia McDowell)",1144,"Clark, Mr. Walter Miller",HUSBAND
1220,"Clarke, Mr. Charles Valentine",427,"Clarke, Mrs. Charles V (Ada Maria Winfield)",WIFE
427,"Clarke, Mrs. Charles V (Ada Maria Winfield)",1220,"Clarke, Mr. Charles Valentine",HUSBAND
709,"Cleaver, Miss. Alice",499,"Allison, Mrs. Hudson J C (Bessie Waldo Daniels)",EMPLOYER
709,"Cleaver, Miss. Alice",1198,"Allison, Mr. Hudson Joshua Creighton",EMPLOYER
709,"Cleaver, Miss. Alice",1001,"Swane, Mr. George",CONNECTED
709,"Cleaver, Miss. Alice",306,"Allison, Master. Hudson Trevor",CONNECTED
709,"Cleaver, Miss. Alice",1033,"Daniels, Miss. Sarah",CONNECTED
709,"Cleaver, Miss. Alice",298,"Allison, Miss. Helen Loraine",CONNECTED
476,"Clifford, Mr. George Quincy",1227,"Maguire, Mr. John Edward",CONNECTED
476,"Clifford, Mr. George Quincy",111,"Porter, Mr. Walter Chamberlain",CONNECTED
664,"Coleff, Mr. Peju",878,"Petroff, Mr. Nedelio",CONNECTED
664,"Coleff, Mr. Peju",848,"Markoff, Mr. Marin",CONNECTED
664,"Coleff, Mr. Peju",288,"Naidenoff, Mr. Penko",CONNECTED
664,"Coleff, Mr. Peju",567,"Stoytcheff, Mr. Ilia",CONNECTED
664,"Coleff, Mr. Peju",754,"Jonkoff, Mr. Lalio",CONNECTED
664,"Coleff, Mr. Peju",963,"Minkoff, Mr. Lazar",CONNECTED
664,"Coleff, Mr. Peju",106,"Mionoff, Mr. Stoytcho",CONNECTED
238,"Collyer, Miss. Marjorie ""Lottie""",638,"Collyer, Mr. Harvey",FATHER
238,"Collyer, Miss. Marjorie ""Lottie""",802,"Collyer, Mrs. Harvey (Charlotte Annie Tate)",MOTHER
638,"Collyer, Mr. Harvey",802,"Collyer, Mrs. Harvey (Charlotte Annie Tate)",WIFE
638,"Collyer, Mr. Harvey",238,"Collyer, Miss. Marjorie ""Lottie""",DAUGHTER
802,"Collyer, Mrs. Harvey (Charlotte Annie Tate)",638,"Collyer, Mr. Harvey",HUSBAND
802,"Collyer, Mrs. Harvey (Charlotte Annie Tate)",238,"Collyer, Miss. Marjorie ""Lottie""",DAUGHTER
836,"Compton, Miss. Sara Rebecca",1071,"Compton, Mrs. Alexander Taylor (Mary Eliza Ingersoll)",MOTHER
836,"Compton, Miss. Sara Rebecca",1073,"Compton, Mr. Alexander Taylor Jr",FATHER
1073,"Compton, Mr. Alexander Taylor Jr",1071,"Compton, Mrs. Alexander Taylor (Mary Eliza Ingersoll)",WIFE
1073,"Compton, Mr. Alexander Taylor Jr",836,"Compton, Miss. Sara Rebecca",DAUGHTER
1071,"Compton, Mrs. Alexander Taylor (Mary Eliza Ingersoll)",1073,"Compton, Mr. Alexander Taylor Jr",HUSBAND
1071,"Compton, Mrs. Alexander Taylor (Mary Eliza Ingersoll)",836,"Compton, Miss. Sara Rebecca",DAUGHTER
1114,"Cook, Mrs. (Selena Rogers)",67,"Nye, Mrs. (Elizabeth Ramell)",COMPANION
1114,"Cook, Mrs. (Selena Rogers)",346,"Brown, Miss. Amelia ""Mildred""",COMPANION
1114,"Cook, Mrs. (Selena Rogers)",517,"Lemore, Mrs. (Amelia Milley)",COMPANION
948,"Cor, Mr. Bartol",1226,"Cor, Mr. Ivan",CONNECTED
948,"Cor, Mr. Bartol",647,"Cor, Mr. Liudevit",CONNECTED
1226,"Cor, Mr. Ivan",647,"Cor, Mr. Liudevit",CONNECTED
1226,"Cor, Mr. Ivan",948,"Cor, Mr. Bartol",CONNECTED
647,"Cor, Mr. Liudevit",1226,"Cor, Mr. Ivan",CONNECTED
647,"Cor, Mr. Liudevit",948,"Cor, Mr. Bartol",CONNECTED
957,"Corey, Mrs. Percy C (Mary Phyllis Elizabeth Miller)",1138,"Karnes, Mrs. J Frank (Claire Bennett)",CONNECTED
969,"Cornell, Mrs. Robert Clifford (Malvina Helen Lamson)",899,"Caldwell, Mr. Albert Francis",HUSBAND
969,"Cornell, Mrs. Robert Clifford (Malvina Helen Lamson)",79,"Caldwell, Master. Alden Gates",SON
969,"Cornell, Mrs. Robert Clifford (Malvina Helen Lamson)",1248,"Brown, Mrs. John Murray (Caroline Lane Lamson)",SISTER
969,"Cornell, Mrs. Robert Clifford (Malvina Helen Lamson)",572,"Appleton, Mrs. Edward Dale (Charlotte Lamson)",SISTER
1269,"Cotterill, Mr. Henry Harry""""",530,"Hocking, Mr. Richard George",FRIEND
1269,"Cotterill, Mr. Henry Harry""""",758,"Bailey, Mr. Percy Andrew",FRIEND
490,"Coutts, Master. Eden Leslie ""Neville""",941,"Coutts, Mrs. William (Winnie Minnie"" Treanor)""",MOTHER
490,"Coutts, Master. Eden Leslie ""Neville""",349,"Coutts, Master. William Loch ""William""",BROTHER
349,"Coutts, Master. William Loch ""William""",490,"Coutts, Master. Eden Leslie ""Neville""",BROTHER
349,"Coutts, Master. William Loch ""William""",941,"Coutts, Mrs. William (Winnie Minnie"" Treanor)""",MOTHER
941,"Coutts, Mrs. William (Winnie Minnie"" Treanor)""",490,"Coutts, Master. Eden Leslie ""Neville""",SON
941,"Coutts, Mrs. William (Winnie Minnie"" Treanor)""",349,"Coutts, Master. William Loch ""William""",SON
68,"Crease, Mr. Ernest James",495,"Stanley, Mr. Edward Roland",IN-LAW
1017,"Cribb, Miss. Laura Alice",161,"Cribb, Mr. John Hatfield",FATHER
161,"Cribb, Mr. John Hatfield",1017,"Cribb, Miss. Laura Alice",DAUGHTER
746,"Crosby, Capt. Edward Gifford",541,"Crosby, Miss. Harriet R",DAUGHTER
746,"Crosby, Capt. Edward Gifford",1197,"Crosby, Mrs. Edward Gifford (Catherine Elizabeth Halstead)",CONNECTED
541,"Crosby, Miss. Harriet R",1197,"Crosby, Mrs. Edward Gifford (Catherine Elizabeth Halstead)",MOTHER
541,"Crosby, Miss. Harriet R",746,"Crosby, Capt. Edward Gifford",FATHER
1197,"Crosby, Mrs. Edward Gifford (Catherine Elizabeth Halstead)",746,"Crosby, Capt. Edward Gifford",CONNECTED
1197,"Crosby, Mrs. Edward Gifford (Catherine Elizabeth Halstead)",541,"Crosby, Miss. Harriet R",DAUGHTER
1126,"Cumings, Mr. John Bradley",2,"Cumings, Mrs. John Bradley (Florence Briggs Thayer)",WIFE
2,"Cumings, Mrs. John Bradley (Florence Briggs Thayer)",1126,"Cumings, Mr. John Bradley",HUSBAND
414,"Cunningham, Mr. Alfred Fleming",807,"Andrews, Mr. Thomas Jr",CONNECTED
414,"Cunningham, Mr. Alfred Fleming",278,"Parkes, Mr. Francis ""Frank""",CONNECTED
